Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult,TimeB,BaroB
24:15.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.15,1,1,24:15.8,1008.7
24:16.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,24:16.8,1008.7
24:17.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.15,1,1,24:17.8,1008.69
24:18.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,24:18.8,1008.7
24:19.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.15,1,1,24:19.9,1008.7
24:21.0,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.16,1,1,24:20.8,1008.67
24:21.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.16,1,1,24:21.8,1008.64
24:22.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.12,1,1,24:22.9,1008.68
24:24.0,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.12,1,1,24:23.8,1008.69
24:24.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.15,1,1,24:24.8,1008.67
24:25.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.16,1,1,24:25.8,1008.67
24:26.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.13,1,1,24:26.9,1008.66
24:27.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.16,1,1,24:27.8,1008.72
24:28.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,24:28.9,1008.7
24:30.0,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,24:29.8,1008.73
24:30.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,24:30.8,1008.74
24:31.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,24:31.8,1008.73
24:32.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,24:32.8,1008.69
24:33.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,24:33.9,1008.78
24:34.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,24:34.8,1008.73
24:35.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.21,1,1,24:35.9,1008.77
24:36.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,24:36.8,1008.77
24:37.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.23,1,1,24:37.9,1008.7
24:38.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,24:38.8,1008.75
24:39.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.16,1,1,24:39.8,1008.74
24:40.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,24:40.9,1008.71
24:41.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.23,1,1,24:41.8,1008.7
24:42.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,24:42.8,1008.72
24:43.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.21,1,1,24:43.8,1008.76
24:44.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.22,1,1,24:44.9,1008.74
24:45.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,24:45.8,1008.75
24:46.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.15,1,1,24:46.8,1008.71
24:48.1,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,24:47.9,1008.75
24:48.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,24:48.8,1008.71
24:49.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,24:49.8,1008.72
24:50.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.16,1,1,24:50.8,1008.73
24:51.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,24:51.8,1008.75
24:52.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.16,1,1,24:52.8,1008.74
24:53.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.14,1,1,24:53.8,1008.76
24:54.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,24:54.9,1008.72
24:55.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,24:55.8,1008.72
24:56.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,24:56.8,1008.76
24:57.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,24:57.8,1008.74
24:58.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.15,1,1,24:58.8,1008.76
24:59.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,24:59.8,1008.77
25:01.0,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:00.8,1008.72
25:01.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,25:01.8,1008.74
25:02.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:02.8,1008.78
25:03.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,25:03.9,1008.74
25:04.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:04.8,1008.77
25:05.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,25:05.8,1008.76
25:06.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,25:06.8,1008.75
25:07.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,25:07.8,1008.77
25:08.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:08.9,1008.71
25:09.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,25:09.8,1008.72
25:10.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.15,1,1,25:10.9,1008.74
25:11.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:11.8,1008.75
25:12.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,25:12.8,1008.73
25:13.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:13.9,1008.76
25:14.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.22,1,1,25:14.8,1008.67
25:15.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,25:15.9,1008.72
25:16.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.21,1,1,25:16.8,1008.76
25:17.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:17.8,1008.76
25:18.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:18.9,1008.77
25:19.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.16,1,1,25:19.8,1008.75
25:20.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,25:20.8,1008.75
25:21.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:21.8,1008.76
25:22.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.21,1,1,25:22.9,1008.76
25:23.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.21,1,1,25:23.9,1008.75
25:24.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,25:24.8,1008.7
25:25.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:25.8,1008.74
25:26.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,25:26.9,1008.72
25:27.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.15,1,1,25:27.8,1008.73
25:28.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,25:28.9,1008.76
25:29.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:29.8,1008.71
25:30.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,25:30.8,1008.72
25:31.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,25:31.9,1008.72
25:32.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.22,1,1,25:32.8,1008.72
25:34.0,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.16,1,1,25:33.9,1008.72
25:34.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.14,1,1,25:34.8,1008.74
25:35.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,25:35.8,1008.73
25:36.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,25:36.8,1008.72
25:37.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:37.8,1008.76
25:38.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,25:38.9,1008.75
25:39.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,25:39.8,1008.78
25:41.0,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.22,1,1,25:40.8,1008.74
25:41.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.21,1,1,25:41.8,1008.78
25:43.0,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.21,1,1,25:42.8,1008.76
25:43.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.21,1,1,25:43.8,1008.76
25:44.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,25:44.8,1008.76
25:45.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,25:45.8,1008.75
25:46.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.19,1,1,25:46.8,1008.75
25:47.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,25:47.8,1008.73
25:48.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,25:48.9,1008.74
25:49.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.2,1,1,25:49.9,1008.69
25:50.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,25:50.8,1008.79
25:51.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,25:51.8,1008.7
25:52.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.15,1,1,25:52.8,1008.71
25:53.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.17,1,1,25:53.9,1008.66
25:54.9,0.47,-2.27,-1.78,0.84,0.56,-0.36,-37.93,5.1,12.74,1008.18,1,1,25:54.8,1008.76
25:56.0,-0.19,-2.81,-1.78,0.82,0.56,-0.36,-38.08,7.5,7.2,1008.18,1,1,25:55.8,1008.74
25:57.0,-0.84,1.99,0.05,0.84,0.54,-0.35,-36.58,6.3,8.54,1008.21,1,1,25:56.8,1008.74
25:57.9,-1.25,0.65,0.01,0.85,0.53,-0.36,-36.88,6.9,6.9,1008.17,1,1,25:57.9,1008.75
25:58.9,-0.64,2.2,-0.69,0.84,0.54,-0.36,-37.33,6.75,9.14,1008.18,1,1,25:58.8,1008.73
25:59.9,-0.7,2.14,-0.1,0.85,0.53,-0.35,-36.28,7.79,8.09,1008.2,1,1,25:59.8,1008.76
26:00.9,-0.56,1.46,-0.37,0.85,0.53,-0.36,-37.03,8.54,8.54,1008.18,1,1,26:00.8,1008.76
26:02.0,-1.19,0.89,-1.07,0.85,0.53,-0.35,-36.43,5.85,8.69,1008.18,1,1,26:01.8,1008.75
